pr,rc,threshold
Atelectasis,0.46164414930158004,0.984375,0.0027529027
Atelectasis,0.46174988547869905,0.984375,0.0027624087
Atelectasis,0.4618556701030928,0.984375,0.0028155851
Atelectasis,0.461961503208066,0.984375,0.0028164075
Atelectasis,0.4618381847352739,0.98388671875,0.00282873
Atelectasis,0.4619440623567171,0.98388671875,0.0028308097
Atelectasis,0.4620499885347397,0.98388671875,0.0028391536
Atelectasis,0.46215596330275227,0.98388671875,0.0028395785
Atelectasis,0.46203257627896305,0.9833984375,0.0028655732
Atelectasis,0.4619091326296466,0.98291015625,0.0028766098
Atelectasis,0.46178563231581365,0.982421875,0.0028802755
Atelectasis,0.46189164370982555,0.982421875,0.0028830827
Atelectasis,0.46199770378874855,0.982421875,0.0029227866
Atelectasis,0.4621038125861277,0.982421875,0.0029421414
Atelectasis,0.4622099701355387,0.982421875,0.002950968
Atelectasis,0.46231617647058826,0.982421875,0.0029785503
Atelectasis,0.4624224316249138,0.982421875,0.003010643
Atelectasis,0.4625287356321839,0.982421875,0.0030547301
Atelectasis,0.46240515060933546,0.98193359375,0.0030692082
Atelectasis,0.4625114995400184,0.98193359375,0.0030746944
Atelectasis,0.46238785369220153,0.9814453125,0.0031031764
Atelectasis,0.4624942475839853,0.9814453125,0.0031403508
Atelectasis,0.4626006904487917,0.9814453125,0.0031562694
Atelectasis,0.462707182320442,0.9814453125,0.0031601693
Atelectasis,0.4628137232327884,0.9814453125,0.0031698693
Atelectasis,0.46292031321971444,0.9814453125,0.0031762945
Atelectasis,0.46302695231513474,0.9814453125,0.0031768973
Atelectasis,0.4631336405529954,0.9814453125,0.0031932488
Atelectasis,0.4630099101175386,0.98095703125,0.0032063099
Atelectasis,0.46288612263716,0.98046875,0.0032159416
Atelectasis,0.46299285220198294,0.98046875,0.0032220522
Atelectasis,0.4628690036900369,0.97998046875,0.0032352183
Atelectasis,0.4629757785467128,0.97998046875,0.003306447
Atelectasis,0.4630826026765113,0.97998046875,0.003347166
Atelectasis,0.4631894761135472,0.97998046875,0.0034771857
Atelectasis,0.4632963988919668,0.97998046875,0.0035147036
Atelectasis,0.4634033710459478,0.97998046875,0.0035384607
Atelectasis,0.4632794457274827,0.9794921875,0.0035683191
Atelectasis,0.4633864633864634,0.9794921875,0.0035978388
Atelectasis,0.46326247689463956,0.97900390625,0.0036088678
Atelectasis,0.46336954009706494,0.97900390625,0.0036260318
Atelectasis,0.46347665279704114,0.97900390625,0.0036671301
Atelectasis,0.4635838150289017,0.97900390625,0.0036863033
Atelectasis,0.463691026827012,0.97900390625,0.0036974396
Atelectasis,0.46379828822576913,0.97900390625,0.0037014864
Atelectasis,0.463905599259602,0.97900390625,0.0037125484
Atelectasis,0.46401295996297154,0.97900390625,0.0037157526
Atelectasis,0.46412037037037035,0.97900390625,0.0037168565
Atelectasis,0.4642278305163232,0.97900390625,0.003716859
Atelectasis,0.46433534043538677,0.97900390625,0.0037365793
Atelectasis,0.4644429001621496,0.97900390625,0.0037425344
Atelectasis,0.46455050973123263,0.97900390625,0.00376326
Atelectasis,0.4646581691772885,0.97900390625,0.0037945935
Atelectasis,0.46476587853500234,0.97900390625,0.0039142384
Atelectasis,0.46487363783909114,0.97900390625,0.0039758375
Atelectasis,0.4649814471243043,0.97900390625,0.00397996
Atelectasis,0.46508930642542334,0.97900390625,0.003983057
Atelectasis,0.4651972157772622,0.97900390625,0.0039878464
Atelectasis,0.46530517521466697,0.97900390625,0.0040735104
Atelectasis,0.46541318477251625,0.97900390625,0.004079254
Atelectasis,0.4655212444857209,0.97900390625,0.004082522
Atelectasis,0.4656293543892243,0.97900390625,0.0041252947
Atelectasis,0.46550522648083625,0.978515625,0.00413303
Atelectasis,0.4656133828996282,0.978515625,0.004150516
Atelectasis,0.46572158958865906,0.978515625,0.0042338413
Atelectasis,0.46582984658298465,0.978515625,0.004276316
Atelectasis,0.46593815391769355,0.978515625,0.004289501
Atelectasis,0.466046511627907,0.978515625,0.0043503377
Atelectasis,0.46615491974877876,0.978515625,0.004385437
Atelectasis,0.4660307119590507,0.97802734375,0.0043908413
Atelectasis,0.4661391668606004,0.97802734375,0.0043954225
Atelectasis,0.4660148975791434,0.9775390625,0.0043974826
Atelectasis,0.46612339930151336,0.9775390625,0.0043993993
Atelectasis,0.4662319515603167,0.9775390625,0.0044087362
Atelectasis,0.46634055439086886,0.9775390625,0.004423777
Atelectasis,0.4664492078285182,0.9775390625,0.004442671
Atelectasis,0.46632486599860173,0.97705078125,0.004463629
Atelectasis,0.4664335664335664,0.97705078125,0.0044656633
Atelectasis,0.46654231755653996,0.97705078125,0.0044780723
Atelectasis,0.4666511194029851,0.97705078125,0.0044983733
Atelectasis,0.4667599720083975,0.97705078125,0.00450289
Atelectasis,0.4668688754083061,0.97705078125,0.0045282575
Atelectasis,0.46697782963827306,0.97705078125,0.0045650313
Atelectasis,0.46708683473389356,0.97705078125,0.004597505
Atelectasis,0.46696240952603313,0.9765625,0.00461129
Atelectasis,0.4670714619336759,0.9765625,0.004632042
Atelectasis,0.467180565288484,0.9765625,0.0046481495
Atelectasis,0.46705607476635513,0.97607421875,0.0046489662
Atelectasis,0.46693152605749005,0.9755859375,0.004650214
Atelectasis,0.4670406732117812,0.9755859375,0.004663523
Atelectasis,0.46714987140519054,0.9755859375,0.004686855
Atelectasis,0.46725912067352665,0.9755859375,0.0046964157
Atelectasis,0.4673684210526316,0.9755859375,0.004749894
Atelectasis,0.4674777725783809,0.9755859375,0.0047592437
Atelectasis,0.4675871752866838,0.9755859375,0.004768293
Atelectasis,0.46769662921348315,0.9755859375,0.0047768117
Atelectasis,0.4675719971903535,0.97509765625,0.004778993
Atelectasis,0.4674473067915691,0.974609375,0.004787423
Atelectasis,0.46732255797610683,0.97412109375,0.0048461086
Atelectasis,0.46743205248359887,0.97412109375,0.0048731836
Atelectasis,0.4673072416217483,0.9736328125,0.0048920307
Atelectasis,0.4674167838724801,0.9736328125,0.0048952387
Atelectasis,0.4675263774912075,0.9736328125,0.004908733
Atelectasis,0.46763602251407127,0.9736328125,0.004975894
Atelectasis,0.4677457189772461,0.9736328125,0.0049773487
Atelectasis,0.4678554669169404,0.9736328125,0.005011599
Atelectasis,0.46796526636939684,0.9736328125,0.0050505134
Atelectasis,0.468075117370892,0.9736328125,0.005055853
Atelectasis,0.46818501995773654,0.9736328125,0.005068848
Atelectasis,0.46829497416627525,0.9736328125,0.0050707534
Atelectasis,0.4681700728212356,0.97314453125,0.0050926846
Atelectasis,0.4680451127819549,0.97265625,0.0050959997
Atelectasis,0.4681551116333725,0.97265625,0.00509778
Atelectasis,0.4682651622002821,0.97265625,0.0051354263
Atelectasis,0.468140136374324,0.97216796875,0.005145323
Atelectasis,0.46801505174035746,0.9716796875,0.0051911687
Atelectasis,0.4681251470242296,0.9716796875,0.0051990296
Atelectasis,0.4682352941176471,0.9716796875,0.005268234
Atelectasis,0.4683454930571899,0.9716796875,0.0053335745
Atelectasis,0.4684557438794727,0.9716796875,0.0053761476
Atelectasis,0.4685660466211443,0.9716796875,0.0054316963
Atelectasis,0.4686764013188884,0.9716796875,0.005438716
Atelectasis,0.46878680800942285,0.9716796875,0.0054791067
Atelectasis,0.4686616399622997,0.97119140625,0.0055117495
Atelectasis,0.46877209521564933,0.97119140625,0.0055476315
Atelectasis,0.46888260254596886,0.97119140625,0.005561547
Atelectasis,0.46899316199009666,0.97119140625,0.0055852197
Atelectasis,0.4691037735849057,0.97119140625,0.005635286
Atelectasis,0.4692144373673036,0.97119140625,0.0056697465
Atelectasis,0.46932515337423314,0.97119140625,0.005724033
Atelectasis,0.4691999055935804,0.970703125,0.0057303887
Atelectasis,0.4690745986779981,0.97021484375,0.005741208
Atelectasis,0.469185360094451,0.97021484375,0.005758934
Atelectasis,0.4690599905526689,0.9697265625,0.005760755
Atelectasis,0.46917080085046065,0.9697265625,0.005799982
Atelectasis,0.46928166351606804,0.9697265625,0.005803092
Atelectasis,0.46939257858662253,0.9697265625,0.0058181756
Atelectasis,0.46926713947990545,0.96923828125,0.005852123
Atelectasis,0.4691416410498936,0.96875,0.005874168
Atelectasis,0.4692526017029328,0.96875,0.0058864695
Atelectasis,0.4693636148568725,0.96875,0.0059019164
Atelectasis,0.4694746805489825,0.96875,0.005923515
Atelectasis,0.46958579881656803,0.96875,0.0059408387
Atelectasis,0.4696969696969697,0.96875,0.0059653167
Atelectasis,0.46957139474307363,0.96826171875,0.005980226
Atelectasis,0.46968261487446705,0.96826171875,0.0060139806
Atelectasis,0.4695569770196636,0.9677734375,0.0060526947
Atelectasis,0.46966824644549765,0.9677734375,0.0061298492
Atelectasis,0.46977956861815595,0.9677734375,0.0061321068
Atelectasis,0.4698909435751541,0.9677734375,0.0062311795
Atelectasis,0.4697652359497273,0.96728515625,0.006232328
Atelectasis,0.46987666034155595,0.96728515625,0.0062473672
Atelectasis,0.469988137603796,0.96728515625,0.0062782182
Atelectasis,0.4700996677740864,0.96728515625,0.006300697
Atelectasis,0.4702112508901021,0.96728515625,0.0063096248
Atelectasis,0.47032288698955366,0.96728515625,0.006327377
Atelectasis,0.47043457611018763,0.96728515625,0.006336781
Atelectasis,0.4705463182897862,0.96728515625,0.006346391
Atelectasis,0.47042052744119744,0.966796875,0.0063485657
Atelectasis,0.470532319391635,0.966796875,0.006351462
Atelectasis,0.47040646541478487,0.96630859375,0.006355473
Atelectasis,0.47028055159296245,0.9658203125,0.0063757757
Atelectasis,0.4703923900118906,0.9658203125,0.0064623565
Atelectasis,0.4705042816365366,0.9658203125,0.0064753424
Atelectasis,0.470378301213419,0.96533203125,0.0064988807
Atelectasis,0.47049024274155166,0.96533203125,0.006498924
Atelectasis,0.47060223756248515,0.96533203125,0.006510535
Atelectasis,0.4707142857142857,0.96533203125,0.006553186
Atelectasis,0.470826387235056,0.96533203125,0.0065598167
Atelectasis,0.47093854216293474,0.96533203125,0.006564702
Atelectasis,0.4710507505360972,0.96533203125,0.006584826
Atelectasis,0.471163012392755,0.96533203125,0.0065959804
Atelectasis,0.47103694874851015,0.96484375,0.006610579
Atelectasis,0.4709108249880782,0.96435546875,0.0066299085
Atelectasis,0.4710231337944193,0.96435546875,0.006673965
Atelectasis,0.4711354961832061,0.96435546875,0.0066761067
Atelectasis,0.47100930565497495,0.9638671875,0.0066905855
Atelectasis,0.4708830548926014,0.96337890625,0.0067453766
Atelectasis,0.47099546431129147,0.96337890625,0.006788468
Atelectasis,0.47110792741165236,0.96337890625,0.0068412833
Atelectasis,0.4712204442321471,0.96337890625,0.006858703
Atelectasis,0.4710941232680363,0.962890625,0.0068859193
Atelectasis,0.47120669056152925,0.962890625,0.006938932
Atelectasis,0.4713193116634799,0.962890625,0.006942039
Atelectasis,0.4714319866124791,0.962890625,0.0069540166
Atelectasis,0.4715447154471545,0.962890625,0.00700648
Atelectasis,0.47165749820617076,0.962890625,0.0070570963
Atelectasis,0.4717703349282297,0.962890625,0.0071039833
Atelectasis,0.47188322565206986,0.962890625,0.0071176235
Atelectasis,0.4719961704164672,0.962890625,0.007120104
Atelectasis,0.4721091692602346,0.962890625,0.007134318
Atelectasis,0.47198275862068967,0.96240234375,0.0071354317
Atelectasis,0.4720958083832335,0.96240234375,0.007144223
Atelectasis,0.47220891231432677,0.96240234375,0.007171731
Atelectasis,0.4723220704529116,0.96240234375,0.0072105527
Atelectasis,0.4724352828379674,0.96240234375,0.007214207
Atelectasis,0.47230879884919685,0.9619140625,0.0072161057
Atelectasis,0.47218225419664267,0.96142578125,0.0072272737
Atelectasis,0.47205564883665146,0.9609375,0.007283935
Atelectasis,0.472168905950096,0.9609375,0.0073248325
Atelectasis,0.4722822174226062,0.9609375,0.007331747
Atelectasis,0.4723955832933269,0.9609375,0.007356387
Atelectasis,0.4722689075630252,0.96044921875,0.0073755225
Atelectasis,0.47238232468780017,0.96044921875,0.007376785
Atelectasis,0.4724957963007447,0.96044921875,0.0074281
Atelectasis,0.47260932244113407,0.96044921875,0.0074474174
Atelectasis,0.47272290314828164,0.96044921875,0.0074839457
Atelectasis,0.47259615384615383,0.9599609375,0.007542693
Atelectasis,0.4727097860062515,0.9599609375,0.0076647396
Atelectasis,0.4725829725829726,0.95947265625,0.0076735006
Atelectasis,0.4726966562424826,0.95947265625,0.0076784627
Atelectasis,0.47256977863330124,0.958984375,0.0076872213
Atelectasis,0.4726835138387485,0.958984375,0.007704506
Atelectasis,0.47279730380356283,0.958984375,0.0077383593
Atelectasis,0.47291114856730077,0.958984375,0.007749567
Atelectasis,0.47278420038535646,0.95849609375,0.007752246
Atelectasis,0.472657191038304,0.9580078125,0.0077738245
Atelectasis,0.4725301204819277,0.95751953125,0.007780658
Atelectasis,0.472644010604965,0.95751953125,0.007813837
Atelectasis,0.4727579556412729,0.95751953125,0.0078218905
Atelectasis,0.4728719556305763,0.95751953125,0.007838697
Atelectasis,0.4729860106126387,0.95751953125,0.00788475
Atelectasis,0.47310012062726176,0.95751953125,0.007884957
Atelectasis,0.4732142857142857,0.95751953125,0.007899615
Atelectasis,0.4730871349263818,0.95703125,0.00791292
Atelectasis,0.4732013520038629,0.95703125,0.007915726
Atelectasis,0.47331562424535134,0.95703125,0.007950884
Atelectasis,0.47342995169082125,0.95703125,0.007956197
Atelectasis,0.4735443343802851,0.95703125,0.007971527
Atelectasis,0.4734171097148381,0.95654296875,0.007977706
Atelectasis,0.47328982354363064,0.9560546875,0.0079810005
Atelectasis,0.4734042553191489,0.9560546875,0.0080015445
Atelectasis,0.4735187424425635,0.9560546875,0.008048196
Atelectasis,0.47363328495403967,0.9560546875,0.008105052
Atelectasis,0.4737478828937818,0.9560546875,0.008202799
Atelectasis,0.4738625363020329,0.9560546875,0.008263592
Atelectasis,0.4739772452190753,0.9560546875,0.008295823
Atelectasis,0.4738498789346247,0.95556640625,0.008296954
Atelectasis,0.47396464034875274,0.95556640625,0.00836236
Atelectasis,0.4740794573643411,0.95556640625,0.008363671
Atelectasis,0.473952023261449,0.955078125,0.008363983
Atelectasis,0.4740668928744547,0.955078125,0.008389582
Atelectasis,0.4741818181818182,0.955078125,0.0084095625
Atelectasis,0.47405431619786614,0.95458984375,0.008427115
Atelectasis,0.47392675236478293,0.9541015625,0.008440286
Atelectasis,0.47404172731683647,0.9541015625,0.00844471
Atelectasis,0.47415675806843,0.9541015625,0.008477696
Atelectasis,0.4742718446601942,0.9541015625,0.0085290205
Atelectasis,0.4741442097596504,0.95361328125,0.008554287
Atelectasis,0.4742593491986401,0.95361328125,0.008554724
Atelectasis,0.47437454457128975,0.95361328125,0.008586159
Atelectasis,0.4744897959183674,0.95361328125,0.008604531
Atelectasis,0.47460510328068045,0.95361328125,0.0086558275
Atelectasis,0.4747204666990763,0.95361328125,0.008685018
Atelectasis,0.47459275468028206,0.953125,0.00871513
Atelectasis,0.47446498054474706,0.95263671875,0.008732185
Atelectasis,0.4745803940647044,0.95263671875,0.008732719
Atelectasis,0.4744525547445255,0.9521484375,0.008744989
Atelectasis,0.47456802141640303,0.9521484375,0.008812357
Atelectasis,0.47468354430379744,0.9521484375,0.008843104
Atelectasis,0.4747991234477721,0.9521484375,0.008858654
Atelectasis,0.4749147588894301,0.9521484375,0.008868712
Atelectasis,0.47478684531059684,0.95166015625,0.00890801
Atelectasis,0.47490253411306044,0.95166015625,0.008909409
Atelectasis,0.47501827930782353,0.95166015625,0.0089654075
Atelectasis,0.47513408093612874,0.95166015625,0.008979555
Atelectasis,0.4752499390392587,0.95166015625,0.009068898
Atelectasis,0.47536585365853656,0.95166015625,0.009078096
Atelectasis,0.4754818248353257,0.95166015625,0.009166938
Atelectasis,0.47559785261102977,0.95166015625,0.009168298
Atelectasis,0.47571393702709297,0.95166015625,0.009187011
Atelectasis,0.475830078125,0.95166015625,0.009322231
Atelectasis,0.4757020757020757,0.951171875,0.009348236
Atelectasis,0.4758182706399609,0.951171875,0.009349375
Atelectasis,0.47593452235524064,0.951171875,0.009404504
Atelectasis,0.47580645161290325,0.95068359375,0.009452854
Atelectasis,0.4756783182595942,0.9501953125,0.0094749
Atelectasis,0.47579462102689485,0.9501953125,0.009499896
Atelectasis,0.4756664221080949,0.94970703125,0.009502789
Atelectasis,0.4755381604696673,0.94921875,0.009518067
Atelectasis,0.4756545143136775,0.94921875,0.009550228
Atelectasis,0.4755261869799315,0.94873046875,0.009550912
Atelectasis,0.47564259485924115,0.94873046875,0.009584422
Atelectasis,0.4755142017629775,0.9482421875,0.009706699
Atelectasis,0.4756306637276512,0.9482421875,0.009748589
Atelectasis,0.47574718275355216,0.9482421875,0.009832332
Atelectasis,0.47586375888262683,0.9482421875,0.009889709
Atelectasis,0.4759803921568627,0.9482421875,0.009935392
Atelectasis,0.4760970826182888,0.9482421875,0.009936273
Atelectasis,0.4759686120647376,0.94775390625,0.009941304
Atelectasis,0.4760853568800589,0.94775390625,0.009960865
Atelectasis,0.47620215897939155,0.94775390625,0.00999365
Atelectasis,0.476319018404908,0.94775390625,0.01006627
Atelectasis,0.47643593519882177,0.94775390625,0.01009652
Atelectasis,0.4765529094033882,0.94775390625,0.010126691
Atelectasis,0.4764243614931238,0.947265625,0.01026997
Atelectasis,0.47654139032178827,0.947265625,0.010307708
Atelectasis,0.4764127764127764,0.94677734375,0.0103632305
Atelectasis,0.47628409928729415,0.9462890625,0.010370002
Atelectasis,0.47640117994100295,0.9462890625,0.010385568
Atelectasis,0.4765183181706418,0.9462890625,0.010406443
Atelectasis,0.4766355140186916,0.9462890625,0.010413035
Atelectasis,0.47675276752767526,0.9462890625,0.010413409
Atelectasis,0.47687007874015747,0.9462890625,0.010430931
Atelectasis,0.4769874476987448,0.9462890625,0.010438114
Atelectasis,0.4771048744460857,0.9462890625,0.010481805
Atelectasis,0.476976114257572,0.94580078125,0.010484675
Atelectasis,0.4770935960591133,0.94580078125,0.010500625
Atelectasis,0.4772111357477211,0.94580078125,0.010575444
Atelectasis,0.47732873336619025,0.94580078125,0.010579975
Atelectasis,0.47744638895735764,0.94580078125,0.0105830105
Atelectasis,0.4775641025641026,0.94580078125,0.010595979
Atelectasis,0.4776818742293465,0.94580078125,0.010609155
Atelectasis,0.47779970399605326,0.94580078125,0.010660871
Atelectasis,0.4779175919072292,0.94580078125,0.010661133
Atelectasis,0.478035538005923,0.94580078125,0.010673016
Atelectasis,0.4779066897062454,0.9453125,0.010695372
Atelectasis,0.47802469135802467,0.9453125,0.0107032675
Atelectasis,0.47814275129661643,0.9453125,0.010729611
Atelectasis,0.4782608695652174,0.9453125,0.010750477
Atelectasis,0.47837904620706695,0.9453125,0.010762456
Atelectasis,0.4784972812654474,0.9453125,0.010783403
Atelectasis,0.47861557478368355,0.9453125,0.01081267
Atelectasis,0.47873392680514343,0.9453125,0.010863112
Atelectasis,0.4788523373732377,0.9453125,0.010888
Atelectasis,0.4789708065314201,0.9453125,0.010915129
Atelectasis,0.47908933432318734,0.9453125,0.010935019
Atelectasis,0.4792079207920792,0.9453125,0.010977952
Atelectasis,0.47907897994553106,0.94482421875,0.010982198
Atelectasis,0.47919762258543835,0.94482421875,0.010985915
Atelectasis,0.4793163240029725,0.94482421875,0.011013252
Atelectasis,0.4794350842418236,0.94482421875,0.0111194905
Atelectasis,0.4793060718711276,0.9443359375,0.011126099
Atelectasis,0.47942488844819037,0.9443359375,0.011132939
Atelectasis,0.47929580957103896,0.94384765625,0.011136551
Atelectasis,0.47941468253968256,0.94384765625,0.011171304
Atelectasis,0.4792855370875713,0.943359375,0.011197402
Atelectasis,0.4791563275434243,0.94287109375,0.011223316
Atelectasis,0.4792752544055597,0.94287109375,0.011256125
Atelectasis,0.47939424031777556,0.94287109375,0.011266186
Atelectasis,0.47951328532406257,0.94287109375,0.011271264
Atelectasis,0.47963238946845504,0.94287109375,0.011286022
Atelectasis,0.4795031055900621,0.9423828125,0.011328663
Atelectasis,0.47962226640159045,0.9423828125,0.011369999
Atelectasis,0.4797414864528958,0.9423828125,0.011376539
Atelectasis,0.4798607657881651,0.9423828125,0.0114209885
Atelectasis,0.4797314100969908,0.94189453125,0.011471581
Atelectasis,0.4798507462686567,0.94189453125,0.01149938
Atelectasis,0.47997014182632497,0.94189453125,0.011518825
Atelectasis,0.4800895968143355,0.94189453125,0.011602049
Atelectasis,0.48020911127707244,0.94189453125,0.011605658
